C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:22:03 2018    restats

         3429110 function calls (3287607 primitive calls) in 5.206 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 exporter.py:120(FinalExporter)
        1    0.000    0.000    0.001    0.001 exporter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 exporter.py:171(LatestExporter)
        1    0.000    0.000    0.000    0.000 exporter.py:30(Exporter)
        1    0.000    0.000    0.000    0.000 exporter.py:65(_SavedModelExporter)
        1    0.000    0.000    0.000    0.000 exposure.py:1(<module>)
       13    0.000    0.000    0.000    0.000 exposure.py:14(<genexpr>)
        2    0.000    0.000    0.000    0.000 expr.py:135(_is_type)
      137    0.000    0.000    0.000    0.000 expr.py:145(<lambda>)
      138    0.000    0.000    0.000    0.000 expr.py:147(<genexpr>)
       14    0.000    0.000    0.000    0.000 expr.py:150(_filter_nodes)
      126    0.000    0.000    0.000    0.000 expr.py:152(<genexpr>)
      115    0.000    0.000    0.000    0.000 expr.py:157(<lambda>)
      159    0.000    0.000    0.000    0.000 expr.py:197(_node_not_implemented)
        1    0.000    0.000    0.001    0.001 expr.py:2(<module>)
        3    0.000    0.000    0.000    0.000 expr.py:208(disallow)
        3    0.000    0.000    0.000    0.000 expr.py:216(disallowed)
       22    0.000    0.000    0.000    0.000 expr.py:227(_op_maker)
        1    0.000    0.000    0.000    0.000 expr.py:250(add_ops)
        1    0.000    0.000    0.000    0.000 expr.py:252(f)
        1    0.000    0.000    0.000    0.000 expr.py:266(BaseExprVisitor)
        1    0.000    0.000    0.000    0.000 expr.py:691(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 expr.py:702(PythonExprVisitor)
        1    0.000    0.000    0.000    0.000 expr.py:710(Expr)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1453(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1478(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:238(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:273(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:304(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.001    0.001 fashion_mnist.py:16(<module>)
        1    0.000    0.000    0.000    0.000 feather_format.py:1(<module>)
        1    0.000    0.000    0.004    0.004 feature_column.py:124(<module>)
        1    0.000    0.000    0.000    0.000 feature_column.py:1577(_FeatureColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:1651(_DenseColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:1745(_CategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:1820(_LazyBuilder)
        1    0.000    0.000    0.000    0.000 feature_column.py:2044(_NumericColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2099(_BucketizedColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2167(_EmbeddingColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2373(_HashedCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2422(_VocabularyFileCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2475(_VocabularyListCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2526(_IdentityCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2589(_WeightedCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2638(_CrossedColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2854(_IndicatorColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:287(InputLayer)
        1    0.000    0.000    0.000    0.000 feature_column_lib.py:15(<module>)
        1    0.000    0.000    0.001    0.001 feature_pb2.py:4(<module>)
       12    0.000    0.000    0.000    0.000 feature_pb2.py:5(<lambda>)
        1    0.000    0.000    0.235    0.235 feeding_functions.py:15(<module>)
        1    0.000    0.000    0.000    0.000 feeding_functions.py:154(_ArrayFeedFn)
        1    0.000    0.000    0.000    0.000 feeding_functions.py:193(_OrderedDictNumpyFeedFn)
        1    0.000    0.000    0.000    0.000 feeding_functions.py:239(_PandasFeedFn)
        1    0.000    0.000    0.000    0.000 feeding_functions.py:280(_GeneratorFeedFn)
        1    0.000    0.000    0.000    0.000 feeding_queue_runner.py:16(<module>)
        1    0.000    0.000    0.000    0.000 feeding_queue_runner.py:29(_FeedingQueueRunner)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.015    0.015 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.004    0.004 fft.py:1(<module>)
       14    0.000    0.000    0.000    0.000 fft.py:112(fft_wrap)
        1    0.000    0.000    0.001    0.001 fftpack.py:32(<module>)
        1    0.000    0.000    0.033    0.033 figure.py:12(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:168(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:253(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:59(AxesStack)
        1    0.000    0.000    0.419    0.419 figureoptions.py:8(<module>)
        2    0.000    0.000    0.001    0.000 file_io.py:107(read)
        1    0.000    0.000    0.003    0.003 file_io.py:19(<module>)
        2    0.000    0.000    0.000    0.000 file_io.py:191(tell)
        2    0.000    0.000    0.000    0.000 file_io.py:238(file_exists)
        1    0.000    0.000    0.000    0.000 file_io.py:273(read_file_to_string)
        1    0.000    0.000    0.003    0.003 file_io.py:309(get_matching_files)
        1    0.000    0.000    0.000    0.000 file_io.py:325(<listcomp>)
        1    0.000    0.000    0.000    0.000 file_io.py:36(FileIO)
        2    0.000    0.000    0.000    0.000 file_io.py:49(__init__)
        2    0.000    0.000    0.000    0.000 file_io.py:525(stat)
        4    0.000    0.000    0.000    0.000 file_io.py:72(_preread_check)
        2    0.000    0.000    0.000    0.000 file_io.py:90(_prepare_value)
        2    0.000    0.000    0.000    0.000 file_io.py:96(size)
        1    0.000    0.000    0.096    0.096 filters.py:31(<module>)
        1    0.000    0.000    0.002    0.002 financial.py:12(<module>)
        1    0.000    0.000    0.003    0.003 fitpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1055(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1122(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1208(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1290(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1382(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1516(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:519(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:627(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:70(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:766(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:913(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:993(SmoothBivariateSpline)
        1    0.000    0.000    0.013    0.013 flags.py:16(<module>)
        4    0.000    0.000    0.001    0.000 flags.py:43(_wrap_define_function)
        1    0.000    0.000    0.000    0.000 flags.py:63(_FlagValuesWrapper)
        1    0.000    0.000    0.000    0.000 flags.py:71(__init__)
        1    0.000    0.000    0.000    0.000 flags.py:74(__getattribute__)
        1    0.000    0.000    0.001    0.001 flinalg.py:5(<module>)
        1    0.000    0.000    0.028    0.028 flops_registry.py:16(<module>)
        1    0.000    0.000    0.001    0.001 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:38(_compile_pattern)
        1    0.000    0.000    0.000    0.000 fnmatch.py:48(filter)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        2    0.000    0.000    0.000    0.000 font_manager.py:1003(__init__)
        2    0.000    0.000    0.000    0.000 font_manager.py:1007(make_rcparams_key)
        2    0.000    0.000    0.000    0.000 font_manager.py:1009(<listcomp>)
        1    0.000    0.000    0.000    0.000 font_manager.py:1026(FontManager)
        1    0.000    0.000    0.007    0.007 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:368(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:602(FontProperties)
        1    0.000    0.000    0.000    0.000 font_manager.py:937(JSONEncoder)
      612    0.000    0.000    0.001    0.000 font_manager.py:947(_json_decode)
        1    0.000    0.000    0.003    0.003 font_manager.py:973(json_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:989(TempCache)
        9    0.000    0.000    0.002    0.000 fontconfig_pattern.py:125(parse)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_family)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:150(_name)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:156(_families)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:157(<listcomp>)
        4    0.000    0.000    0.000    0.000 fontconfig_pattern.py:164(_property)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:42(FontconfigPatternParser)
        1    0.000    0.000    0.013    0.013 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:77(__init__)
        1    0.000    0.000    0.000    0.000 format.py:102(CategoricalFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1068(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
        1    0.000    0.000    0.000    0.000 format.py:1524(CSVFormatter)
        1    0.000    0.000    0.000    0.000 format.py:156(SeriesFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1825(GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:1893(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:2033(IntArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:2041(Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:2067(IntervalArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:2078(PeriodArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:2093(CategoricalArrayFormatter)
        1    0.000    0.000    0.000    0.000 format.py:2225(Datetime64TZFormatter)
        1    0.000    0.000    0.000    0.000 format.py:2240(Timedelta64Formatter)
        1    0.000    0.000    0.000    0.000 format.py:2368(EngFormatter)
        1    0.000    0.000    0.000    0.000 format.py:290(TextAdjustment)
        1    0.000    0.000    0.000    0.000 format.py:306(EastAsianTextAdjustment)
        1    0.000    0.000    0.000    0.000 format.py:340(TableFormatter)
        1    0.000    0.000    0.000    0.000 format.py:361(DataFrameFormatter)
        1    0.000    0.000    0.001    0.001 format.py:5(<module>)
        1    0.000    0.000    0.000    0.000 format.py:836(LatexFormatter)
        1    0.000    0.000    0.000    0.000 formlayout.py:109(ColorLayout)
        1    0.000    0.000    0.000    0.000 formlayout.py:166(FontLayout)
        1    0.000    0.000    0.000    0.000 formlayout.py:215(FormWidget)
        1    0.000    0.000    0.418    0.418 formlayout.py:34(<module>)
        1    0.000    0.000    0.000    0.000 formlayout.py:344(FormComboWidget)
        1    0.000    0.000    0.000    0.000 formlayout.py:373(FormTabWidget)
        1    0.000    0.000    0.000    0.000 formlayout.py:400(FormDialog)
        1    0.000    0.000    0.000    0.000 formlayout.py:62(ColorButton)
        1    0.000    0.000    0.000    0.000 formsubplottool.py:1(<module>)
        1    0.000    0.000    0.000    0.000 formsubplottool.py:4(UiSubplotTool)
        1    0.000    0.000    0.000    0.000 fourier.py:31(<module>)
        4    0.000    0.000    0.000    0.000 fractions.py:294(_operator_fallbacks)
        1    0.000    0.000    0.001    0.001 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fractions.py:60(Fraction)
        1    0.000    0.000    0.087    0.087 frame.py:10(<module>)
        1    0.000    0.000    0.002    0.002 frame.py:236(DataFrame)
        1    0.000    0.000    0.000    0.000 frame.py:36(SparseDataFrame)
        1    0.000    0.000    0.001    0.001 frame.py:4(<module>)
        1    0.000    0.000    0.206    0.206 framework_lib.py:68(<module>)
        8    0.000    0.000    0.000    0.000 frequencies.py:1045(<genexpr>)
        1    0.000    0.000    0.000    0.000 frequencies.py:110(<listcomp>)
        1    0.000    0.000    0.009    0.009 frequencies.py:2(<module>)
        1    0.000    0.000    0.000    0.000 frequencies.py:31(FreqGroup)
        1    0.000    0.000    0.000    0.000 frequencies.py:55(Resolution)
        1    0.000    0.000    0.000    0.000 frequencies.py:618(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 frequencies.py:861(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.000    0.000 frequencies.py:96(<listcomp>)
       17    0.000    0.000    0.000    0.000 fromnumeric.py:1934(any)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:2021(all)
       82    0.000    0.000    0.001    0.000 fromnumeric.py:2456(prod)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
       48    0.000    0.000    0.000    0.000 fromnumeric.py:382(repeat)
       48    0.000    0.000    0.000    0.000 fromnumeric.py:50(_wrapfunc)
        1    0.000    0.000    0.000    0.000 frozen.py:17(FrozenList)
        1    0.000    0.000    0.000    0.000 frozen.py:84(FrozenNDArray)
        1    0.000    0.000    0.000    0.000 frozen.py:9(<module>)
        1    0.000    0.000    0.000    0.000 ftrl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ftrl.py:27(FtrlOptimizer)
        2    0.000    0.000    0.000    0.000 function.py:128(__call__)
        1    0.000    0.000    0.165    0.165 function.py:18(<module>)
        1    0.000    0.000    0.000    0.000 function.py:19(<module>)
        1    0.000    0.000    0.000    0.000 function.py:190(_DefinedFunction)
        1    0.000    0.000    0.000    0.000 function.py:29(CompatValidator)
       23    0.000    0.000    0.000    0.000 function.py:31(__init__)
        1    0.000    0.000    0.000    0.000 function.py:44(Defun)
        1    0.000    0.000    0.000    0.000 function.py:518(_OverloadedFunction)
        2    0.000    0.000    0.000    0.000 function.py:526(__init__)
        1    0.000    0.000    0.000    0.000 function.py:618(_FuncGraph)
        2    0.000    0.000    0.000    0.000 function.py:91(__init__)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
       17    0.000    0.000    0.000    0.000 function_base.py:1170(asarray_chkfinite)
       60    0.000    0.000    0.000    0.000 function_base.py:13(_index_deprecate)
        5    0.000    0.000    0.000    0.000 function_base.py:213(iterable)
       60    0.001    0.000    0.001    0.000 function_base.py:25(linspace)
        1    0.000    0.000    0.000    0.000 function_base.py:2543(vectorize)
        7    0.000    0.000    0.000    0.000 function_base.py:2695(__init__)
        1    0.000    0.000    0.000    0.000 function_base.py:2712(<listcomp>)
      286    0.000    0.000    0.001    0.000 function_base.py:4533(add_newdoc)
        1    0.000    0.000    0.002    0.002 function_pb2.py:4(<module>)
       11    0.000    0.000    0.000    0.000 function_pb2.py:5(<lambda>)
        1    0.000    0.000    0.001    0.001 functional_ops.py:24(<module>)
        3    0.000    0.000    0.000    0.000 functools.py:193(total_ordering)
        3    0.000    0.000    0.000    0.000 functools.py:196(<listcomp>)
      509    0.001    0.000    0.003    0.000 functools.py:44(update_wrapper)
        9    0.000    0.000    0.000    0.000 functools.py:448(lru_cache)
        9    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
      500    0.000    0.000    0.000    0.000 functools.py:74(wraps)
        1    0.000    0.000    0.001    0.001 functoolz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 functoolz.py:126(InstanceProperty)
        7    0.000    0.000    0.000    0.000 functoolz.py:131(__init__)
       57    0.000    0.000    0.000    0.000 functoolz.py:136(__get__)
        1    0.000    0.000    0.000    0.000 functoolz.py:146(curry)
       35    0.000    0.000    0.000    0.000 functoolz.py:15(identity)
      135    0.000    0.000    0.000    0.000 functoolz.py:174(__init__)
       17    0.000    0.000    0.000    0.000 functoolz.py:208(func)
       22    0.000    0.000    0.000    0.000 functoolz.py:251(args)
       17    0.000    0.000    0.000    0.000 functoolz.py:255(keywords)
        2    0.000    0.000    0.000    0.000 functoolz.py:269(__hash__)
      122    0.000    0.000    0.013    0.000 functoolz.py:281(__call__)
        5    0.000    0.000    0.000    0.000 functoolz.py:289(_should_curry)
        5    0.000    0.000    0.000    0.000 functoolz.py:315(bind)
        1    0.000    0.000    0.000    0.000 functoolz.py:371(memoize)
        1    0.000    0.000    0.000    0.000 functoolz.py:452(Compose)
        1    0.000    0.000    0.000    0.000 functoolz.py:572(juxt)
        1    0.000    0.000    0.000    0.000 functoolz.py:664(excepts)
  253/136    0.000    0.000    0.009    0.000 functoolz.py:747(_check_sigspec)
  201/101    0.000    0.000    0.008    0.000 functoolz.py:805(num_required_args)
      287    0.000    0.000    0.000    0.000 functoolz.py:810(<genexpr>)
        3    0.000    0.000    0.000    0.000 functoolz.py:814(has_varargs)
        9    0.000    0.000    0.000    0.000 functoolz.py:818(<genexpr>)
    38/21    0.000    0.000    0.001    0.000 functoolz.py:821(has_keywords)
       42    0.000    0.000    0.000    0.000 functoolz.py:825(<genexpr>)
        5    0.000    0.000    0.000    0.000 functoolz.py:829(is_valid_args)
        5    0.000    0.000    0.000    0.000 functoolz.py:840(is_partial_args)
        1    0.000    0.000    0.000    0.000 functoolz.py:943(is_arity)
        9    0.000    0.000    0.000    0.000 functoolz.py:97(instanceproperty)
        1    0.000    0.000    0.000    0.000 gamma.py:15(<module>)
        1    0.000    0.000    0.000    0.000 gamma.py:259(GammaWithSoftplusConcentrationRate)
        1    0.000    0.000    0.000    0.000 gamma.py:44(Gamma)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gc.py:63(<module>)
        1    0.000    0.000    0.019    0.019 gen_array_ops.py:4(<module>)
        1    0.000    0.000    0.015    0.015 gen_array_ops.py:8172(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 gen_bitwise_ops.py:284(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 gen_bitwise_ops.py:4(<module>)
        1    0.000    0.000    0.004    0.004 gen_candidate_sampling_ops.py:4(<module>)
        1    0.000    0.000    0.002    0.002 gen_candidate_sampling_ops.py:796(_InitOpDefLibrary)
        1    0.000    0.000    0.003    0.003 gen_control_flow_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_control_flow_ops.py:610(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 gen_ctc_ops.py:268(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 gen_ctc_ops.py:4(<module>)
        1    0.000    0.000    0.016    0.016 gen_data_flow_ops.py:4(<module>)
        1    0.000    0.000    0.013    0.013 gen_data_flow_ops.py:5704(_InitOpDefLibrary)
        1    0.000    0.000    0.005    0.005 gen_dataset_ops.py:2294(_InitOpDefLibrary)
        1    0.000    0.000    0.005    0.005 gen_dataset_ops.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gen_functional_ops.py:137(_InitOpDefLibrary)
        1    0.000    0.000    0.000    0.000 gen_functional_ops.py:4(<module>)
        1    0.000    0.000    0.006    0.006 gen_image_ops.py:2406(_InitOpDefLibrary)
        1    0.000    0.000    0.008    0.008 gen_image_ops.py:4(<module>)
        1    0.000    0.000    0.003    0.003 gen_io_ops.py:1684(_InitOpDefLibrary)
        1    0.000    0.000    0.004    0.004 gen_io_ops.py:4(<module>)
        1    0.000    0.000    0.003    0.003 gen_linalg_ops.py:1220(_InitOpDefLibrary)
        1    0.000    0.000    0.006    0.006 gen_linalg_ops.py:4(<module>)
        1    0.000    0.000    0.002    0.002 gen_logging_ops.py:4(<module>)
        1    0.000    0.000    0.002    0.002 gen_logging_ops.py:580(_InitOpDefLibrary)
        1    0.000    0.000    0.003    0.003 gen_lookup_ops.py:1150(_InitOpDefLibrary)
        1    0.000    0.000    0.004    0.004 gen_lookup_ops.py:4(<module>)
        1    0.000    0.000    0.022    0.022 gen_math_ops.py:4(<module>)
        1    0.000    0.000    0.021    0.021 gen_math_ops.py:5861(_InitOpDefLibrary)
        1    0.000    0.000    0.026    0.026 gen_nn_ops.py:4(<module>)
        1    0.000    0.000    0.020    0.020 gen_nn_ops.py:5505(_InitOpDefLibrary)
        1    0.000    0.000    0.003    0.003 gen_parsing_ops.py:4(<module>)
        1    0.000    0.000    0.002    0.002 gen_parsing_ops.py:704(_InitOpDefLibrary)
        1    0.000    0.000    0.002    0.002 gen_random_ops.py:4(<module>)
        1    0.000    0.000    0.002    0.002 gen_random_ops.py:627(_InitOpDefLibrary)
        1    0.000    0.000    0.002    0.002 gen_resource_variable_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_resource_variable_ops.py:543(_InitOpDefLibrary)
        1    0.000    0.000    0.000    0.000 gen_script_ops.py:150(_InitOpDefLibrary)
        1    0.000    0.000    0.000    0.000 gen_script_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_sdca_ops.py:309(_InitOpDefLibrary)
        1    0.000    0.000    0.001    0.001 gen_sdca_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_set_ops.py:395(_InitOpDefLibrary)
        1    0.000    0.000    0.002    0.002 gen_set_ops.py:4(<module>)
        1    0.000    0.000    0.006    0.006 gen_sparse_ops.py:2607(_InitOpDefLibrary)
        1    0.000    0.000    0.010    0.010 gen_sparse_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_spectral_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_spectral_ops.py:824(_InitOpDefLibrary)
        1    0.000    0.000    0.003    0.003 gen_state_ops.py:1367(_InitOpDefLibrary)
        1    0.000    0.000    0.004    0.004 gen_state_ops.py:4(<module>)
        1    0.000    0.000    0.002    0.002 gen_string_ops.py:4(<module>)
        1    0.000    0.000    0.001    0.001 gen_string_ops.py:743(_InitOpDefLibrary)
        1    0.000    0.000    0.015    0.015 gen_training_ops.py:3007(_InitOpDefLibrary)
        1    0.000    0.000    0.015    0.015 gen_training_ops.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gen_user_ops.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gen_user_ops.py:49(_InitOpDefLibrary)
        1    0.000    0.000    0.000    0.000 generic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:120(__init__)
        5    0.000    0.000    0.000    0.000 generic.py:1796(_create_indexer)
        1    0.000    0.000    0.009    0.009 generic.py:2(<module>)
        4    0.000    0.000    0.000    0.000 generic.py:218(_setup_axes)
       14    0.000    0.000    0.000    0.000 generic.py:237(<genexpr>)
       10    0.000    0.000    0.000    0.000 generic.py:240(<genexpr>)
       10    0.000    0.000    0.000    0.000 generic.py:262(set_axis)
        1    0.000    0.000    0.000    0.000 generic.py:3600(__getattr__)
        1    0.000    0.000    0.000    0.000 generic.py:3616(__setattr__)
        1    0.000    0.000    0.000    0.000 generic.py:59(_ABCGeneric)
       20    0.000    0.000    0.000    0.000 generic.py:6(create_pandas_abc_type)
        4    0.000    0.000    0.002    0.001 generic.py:6906(_add_numeric_operations)
       16    0.000    0.000    0.000    0.000 generic.py:7(_check)
        1    0.000    0.000    0.000    0.000 generic.py:7032(_add_series_only_operations)
        2    0.000    0.000    0.005    0.002 generic.py:7052(_add_series_or_dataframe_operations)
        5    0.000    0.000    0.000    0.000 generic.py:7118(_doc_parms)
        5    0.000    0.000    0.000    0.000 generic.py:7120(<listcomp>)
        8    0.000    0.000    0.000    0.000 generic.py:7277(_make_min_count_stat_function)
       25    0.000    0.000    0.001    0.000 generic.py:7300(_make_stat_function)
       12    0.000    0.000    0.000    0.000 generic.py:7320(_make_stat_function_ddof)
       16    0.000    0.000    0.000    0.000 generic.py:7340(_make_cum_function)
        8    0.000    0.000    0.000    0.000 generic.py:7375(_make_logical_function)
        1    0.000    0.000    0.002    0.002 generic.py:98(NDFrame)
        1    0.000    0.000    0.000    0.000 generic_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 generic_utils.py:278(Progbar)
        1    0.000    0.000    0.000    0.000 generic_utils.py:36(CustomObjectScope)
      204    0.000    0.000    0.001    0.000 genericpath.py:117(_splitext)
      123    0.000    0.000    0.005    0.000 genericpath.py:16(exists)
      138    0.000    0.000    0.003    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:251(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:254(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:302(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:330(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:333(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:375(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:406(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:409(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:470(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:506(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:509(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:564(InvertedLambertTransform)
        2    0.000    0.000    0.000    0.000 getlimits.py:100(_str_xmax)
        2    0.000    0.000    0.000    0.000 getlimits.py:104(_str_resolution)
       10    0.000    0.000    0.000    0.000 getlimits.py:18(_fr0)
        2    0.000    0.000    0.000    0.000 getlimits.py:251(_get_machar)
       30    0.000    0.000    0.000    0.000 getlimits.py:26(_fr1)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
       14    0.000    0.000    0.000    0.000 getlimits.py:376(__new__)
        2    0.000    0.000    0.000    0.000 getlimits.py:409(_init)
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
       42    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
        7    0.000    0.000    0.000    0.000 getlimits.py:518(min)
       33    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:62(MachArLike)
        6    0.000    0.000    0.000    0.000 getlimits.py:65(__init__)
       36    0.000    0.000    0.000    0.000 getlimits.py:69(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:70(<lambda>)
       10    0.000    0.000    0.000    0.000 getlimits.py:71(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:88(_str_eps)
        2    0.000    0.000    0.000    0.000 getlimits.py:92(_str_epsneg)
        2    0.000    0.000    0.000    0.000 getlimits.py:96(_str_xmin)
        1    0.000    0.000    0.000    0.000 getopt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 getopt.py:43(GetoptError)
        1    0.000    0.000    0.000    0.000 gfile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 gfile.py:39(GFile)
